ID,Rtc_Name,Route_Name,Route_Link,Boarding,Destination,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seats_Available
13155,UPSRTC,Anand Vihar to ALIGARH GANDHI PARK,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi,Aligarh (uttar pradesh),UPSRTC - HDD0163,Ordinary Non AC Seater 2+3,19:32:00,03h 28m,23:00:00,3.3,252,52
13156,UPSRTC,Anand Vihar to ALIGARH GANDHI PARK,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi,Aligarh (uttar pradesh),UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07:00,03h 09m,23:16:00,3.3,255,52
13157,UPSRTC,Kaushambi Bus Stand(Delhi) to ALIGARH GANDHI PARK,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi,Aligarh (uttar pradesh),UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16:00,04h 09m,00:25:00,3.3,226,52
13158,UPSRTC,NOIDA BUS STATION to ALIGARH SATELITE,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi,Aligarh (uttar pradesh),UPSRTC - BDV0111,Ordinary Non AC Seater 2+3,20:29:00,03h 20m,23:49:00,3.3,203,51
13159,UPSRTC,Anand Vihar to ALIGARH SATELITE,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi,Aligarh (uttar pradesh),UPSRTC - ETH0075,Ordinary Non AC Seater 2+3,20:31:00,03h 34m,00:05:00,3.3,255,52
13160,UPSRTC,India Gate to Aligarh,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi,Aligarh (uttar pradesh),Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00:00,03h 30m,01:30:00,2.6,670,51
13161,UPSRTC,India Gate to Aligarh,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi,Aligarh (uttar pradesh),Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00:00,03h 30m,00:30:00,2.6,670,45
13162,UPSRTC,Loni Kacha Balram Nagar to Aligarh,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi,Aligarh (uttar pradesh),Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40:00,05h 50m,02:30:00,2.6,570,48
13163,UPSRTC,FARRUKHABAD BUS STATION to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,UPSRTC - FKP0027,Janrath AC Seater 2+2,20:00:00,08h 55m,04:55:00,3.5,710,35
13164,UPSRTC,FARRUKHABAD BUS STATION to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,UPSRTC - SBD0106,Janrath AC Seater 2+2,20:31:00,08h 29m,05:00:00,3.2,710,34
13165,UPSRTC,FARRUKHABAD BUS STATION to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00:00,08h 55m,05:55:00,2.4,710,34
13166,UPSRTC,Farrukhabad to ISBT Kashmiri Gate,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30:00,09h 00m,05:30:00,1,699,30
13167,UPSRTC,Opp.ITI office_chaturvedi bus... to Sangam Vihar,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:00:00,09h 15m,05:15:00,3.5,450,51
13168,UPSRTC,Opp.ITI office_chaturvedi bus... to Loni Kacha Balram Nagar,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),19:30:00,09h 30m,05:00:00,1.4,570,46
13169,UPSRTC,Lal Gate Near Fountain to Kapashera,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45:00,10h 15m,05:00:00,0,550,40
13170,UPSRTC,Lal Gate Near Fountain to Greater Kailash,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00:00,10h 00m,05:00:00,0,550,40
13171,UPSRTC,Lal Gate Near Fountain to Kapashera,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30:00,11h 30m,06:00:00,0,550,40
13172,UPSRTC,Farrukhabad to Anand Vihar,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00:00,12h 00m,06:00:00,0,1200,26
13173,UPSRTC,qadri get_chaturvedi bus service to ,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),16:30:00,11h 00m,03:30:00,2.6,570,51
13174,UPSRTC,qadri get_chaturvedi bus service to kmp highway (Pickup Van,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,16:00:00,10h 30m,02:30:00,2.6,620,45
13175,UPSRTC,Maseni Chauraha to Kanti Nagar Vihari Colony,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30:00,10h 50m,05:20:00,1.4,600,44
13176,UPSRTC,Maseni Chauraha to Morigate,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh),Delhi,Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),19:00:00,11h 30m,06:30:00,1.4,1200,32
13177,UPSRTC,BADAUN to Anand Vihar,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun,Delhi,UPSRTC - SKD0022,Ordinary Non AC Seater 2+3,16:00:00,07h 45m,23:45:00,3.3,368,52
13178,UPSRTC,BADAUN to Anand Vihar,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun,Delhi,UPSRTC - BDN0022,Ordinary Non AC Seater 2+3,20:00:00,06h 00m,02:00:00,3.3,403,52
13179,UPSRTC,BADAUN to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun,Delhi,UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00:00,06h 00m,05:00:00,3.4,505,32
13180,UPSRTC,Alambagh to Near kfc civil line allahabad up,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow,Allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),17:15:00,04h 44m,21:59:00,4.6,703,25
13181,UPSRTC,Alambagh to Civil line road opposite kfc,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow,Allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),22:00:00,04h 45m,02:45:00,4.6,703,25
13182,UPSRTC,Behind Awadh Hospital Alambag... to Nawabganj Toll Plaza Allahaba...,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow,Allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15:00,04h 30m,03:45:00,2.9,399,26
13183,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - ALM0147,Volvo AC Seater 2+2,15:07:00,06h 00m,21:07:00,5,996,39
13184,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - STD0022,Janrath AC Seater 2+2,17:00:00,08h 20m,01:20:00,3.3,690,36
13185,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30:00,07h 00m,01:30:00,3.3,475,51
13186,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00:00,06h 45m,01:45:00,3.3,475,52
13187,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0039,Ordinary Non AC Seater 2+3,19:30:00,07h 00m,02:30:00,3.3,475,51
13188,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0043,Ordinary Non AC Seater 2+3,20:00:00,07h 00m,03:00:00,3.3,475,51
13189,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20:00,06h 40m,03:00:00,3.3,475,52
13190,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0041,Ordinary Non AC Seater 2+3,20:30:00,07h 00m,03:30:00,3.3,475,51
13191,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30:00,07h 30m,04:00:00,3.3,475,52
13192,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - ALM0176,Shatabdi AC Seater 2+2,20:46:00,18h 04m,14:50:00,3.3,698,37
13193,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - ALM0177,Shatabdi AC Seater 2+2,20:47:00,06h 04m,02:51:00,3.3,698,37
13194,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0047,Ordinary Non AC Seater 2+3,21:00:00,07h 00m,04:00:00,3.3,475,51
13195,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0029,Ordinary Non AC Seater 2+3,21:25:00,07h 34m,04:59:00,3.3,475,51
13196,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - MTH0002,Ordinary Non AC Seater 2+3,22:00:00,07h 00m,05:00:00,3.3,475,52
13197,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - ALM0043,Volvo AC Seater 2+2,22:00:00,06h 00m,04:00:00,4,996,37
13198,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0057,Ordinary Non AC Seater 2+3,22:30:00,07h 00m,05:30:00,3.3,475,52
13199,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - ALM0048,Shatabdi AC Seater 2+2,22:30:00,07h 00m,05:30:00,3.5,698,37
13200,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0031,Ordinary Non AC Seater 2+3,23:00:00,06h 30m,05:30:00,3.3,475,51
13201,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - GLA0137,Janrath AC Seater 2+2,23:05:00,06h 26m,05:31:00,3.3,698,36
13202,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - CNT0035,Ordinary Non AC Seater 2+3,23:30:00,07h 00m,06:30:00,3.3,475,51
13203,UPSRTC,Alambagh to VARANASI CANT,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,UPSRTC - HDD0001,Janrath AC Seater 2+2,23:30:00,08h 00m,07:30:00,1.8,690,36
13204,UPSRTC,Alambagh to Lahartara (Near Kiran Petrol ...,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30:00,07h 00m,05:30:00,4.5,399,19
13205,UPSRTC,"Alambagh to Piller No.49,Varanasi Cantt",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,Yolo Bus,A/C Sleeper (2+1),22:19:00,07h 24m,05:43:00,3.9,499,24
13206,UPSRTC,Behind Awadh Hospital Alambag... to Modila Chandpur Circle Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15:00,06h 30m,05:45:00,3.6,399,26
13207,UPSRTC,Alambagh to Laher Tara Chauraha,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow,Varanasi,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),23:55:00,05h 05m,05:00:00,3.8,848,26
13208,UPSRTC,Anand Vihar to BADAUN,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi,Badaun,UPSRTC - BDN0042,Ordinary Non AC Seater 2+3,15:30:00,06h 30m,22:00:00,3.3,411,52
13209,UPSRTC,Anand Vihar to BADAUN,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi,Badaun,UPSRTC - BDN0044,Ordinary Non AC Seater 2+3,19:00:00,06h 30m,01:30:00,3.3,411,52
13210,UPSRTC,Anand Vihar to BADAUN,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi,Badaun,UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00:00,06h 30m,03:30:00,3.3,411,52
13211,UPSRTC,Kaushambi Bus Stand(Delhi to BADAUN,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi,Badaun,UPSRTC - KSB0005,Shatabdi AC Seater 2+2,23:00:00,06h 00m,05:00:00,1.9,505,18
13212,UPSRTC,Agra ISBT to BAREILLY OLD BUS STATION,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra,Bareilly,UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05:00,05h 55m,05:00:00,3.8,486,35
13213,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - AWD0002,Pink Express AC Seater 2+2,14:50:00,05h 00m,19:50:00,3.3,458,41
13214,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - CBG0035,Pink Express AC Seater 2+2,15:10:00,04h 40m,19:50:00,3.3,458,41
13215,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - AWD0006,Janrath AC Seater 2+2,15:30:00,04h 30m,20:00:00,3.3,458,36
13216,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - AWD0271,Janrath AC Seater 2+2,15:50:00,05h 40m,21:30:00,3.3,458,36
13217,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - ALM0008,Volvo AC Seater 2+2,16:00:00,04h 30m,20:30:00,4.1,658,38
13218,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - AWD0193,Janrath AC Seater 2+2,16:11:00,04h 59m,21:10:00,3.3,458,36
13219,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - ALM0125,Shatabdi AC Seater 2+2,16:50:00,05h 40m,22:30:00,3.3,458,37
13220,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - AWD0028,Janrath AC Seater 2+2,17:15:00,05h 00m,22:15:00,3.3,458,36
13221,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - AWD0034,Janrath AC Seater 2+2,17:35:00,05h 00m,22:35:00,3.3,458,36
13222,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - AWD0008,Janrath AC Seater 2+2,18:00:00,04h 30m,22:30:00,3.3,458,36
13223,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - ALM0024,Volvo AC Seater 2+2,18:30:00,04h 30m,23:00:00,3.3,658,38
13224,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - PYD0158,Janrath AC Seater 2+3,19:01:00,04h 30m,23:31:00,3.3,396,48
13225,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - ALM0026,Volvo AC Seater 2+2,19:30:00,04h 29m,23:59:00,3.3,658,39
13226,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - ALM0060,Volvo AC Seater 2+2,20:30:00,04h 30m,01:00:00,3.3,658,39
13227,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - ALM0185,Volvo AC Seater 2+2,21:00:00,04h 00m,01:00:00,3.3,658,39
13228,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - LDR0016,Janrath AC Seater 2+3,22:00:00,05h 00m,03:00:00,2.4,396,48
13229,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - CBG0031,Janrath AC Seater 2+2,22:02:00,06h 43m,04:45:00,3.3,458,36
13230,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - ALM0181,Volvo AC Seater 2+2,22:45:00,04h 30m,03:15:00,3.3,658,39
13231,UPSRTC,PRAYAGRAJ CIVIL LINES to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,UPSRTC - LDR0018,Janrath AC Seater 2+3,23:00:00,04h 45m,03:45:00,2.7,396,48
13232,UPSRTC,Siddharth holidays Chiranjeev... to Alam Bagh Nehariya Chauraha,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,Sethi Yatra Company,A/C Seater/Sleeper (2+1),18:00:00,05h 40m,23:40:00,3,463,28
13233,UPSRTC,Balsan Choraha Near Parvati H... to Behind Awadh Hospital Alambag...,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30:00,04h 15m,23:45:00,3.1,499,15
13234,UPSRTC,Bus stand to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,ARORA TRAVELS,Volvo AC Seater (2+2),21:01:00,04h 40m,01:41:00,4.4,703,25
13235,UPSRTC,Bus stand to Alambagh,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,ARORA TRAVELS,Volvo AC Seater (2+2),22:31:00,04h 40m,03:11:00,4.4,703,25
13236,UPSRTC,Handia flyover towards allahabad to Pgi hospital raebareli road l...,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,Sethi Yatra Company,A/C Sleeper (2+1),23:59:00,06h 01m,06:00:00,3,570,25
13237,UPSRTC,Balsan chauraha parvati hospi... to Kanpur main road,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,Goyal Travels,A/C Seater / Sleeper (2+1),18:35:00,04h 50m,23:25:00,2.6,450,21
13238,UPSRTC,Balsan Choraha Near Parvati H... to Behind Awadh Hospital Alambag...,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad,Lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15:00,04h 15m,01:30:00,2.8,499,23
13239,UPSRTC,SITAPUR to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0237,Ordinary Non AC Seater 2+3,14:55:00,12h 01m,02:56:00,3.3,697,52
13240,UPSRTC,SITAPUR to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0245,Ordinary Non AC Seater 2+3,15:25:00,12h 01m,03:26:00,3.3,697,52
13241,UPSRTC,SITAPUR to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12:00,10h 30m,03:42:00,3.3,697,52
13242,UPSRTC,SITAPUR to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31:00,11h 54m,05:25:00,3.3,697,52
13243,UPSRTC,SITAPUR to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34:00,11h 06m,04:40:00,3.3,697,52
13244,UPSRTC,SITAPUR to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01:00,08h 59m,03:00:00,3.3,666,51
13245,UPSRTC,SITAPUR to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30:00,12h 01m,06:31:00,3.3,697,52
13246,UPSRTC,SITAPUR to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0356,Ordinary Non AC Seater 2+3,18:46:00,11h 17m,06:03:00,3.3,697,52
13247,UPSRTC,SITAPUR to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0144,Ordinary Non AC Seater 2+3,19:00:00,11h 30m,06:30:00,3.3,697,52
13248,UPSRTC,SITAPUR to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - STD0072,Janrath AC Seater 2+2,20:30:00,09h 15m,05:45:00,2.7,955,34
13249,UPSRTC,SITAPUR to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - SBD0047,Pink Express AC Seater 2+2,21:00:00,09h 00m,06:00:00,2.6,955,41
13250,UPSRTC,SITAPUR to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - AWD0116,Janrath AC Seater 2+3,21:30:00,10h 00m,07:30:00,2.1,827,48
13251,UPSRTC,SITAPUR to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - SBD0093,Janrath AC Seater 2+2,22:40:00,08h 20m,07:00:00,2,955,36
13252,UPSRTC,SITAPUR to Kaushambi Bus Stand(Delhi),https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,UPSRTC - SBD0055,Pink Express AC Seater 2+2,23:30:00,09h 30m,09:00:00,3.4,955,41
13253,UPSRTC,Shri sparsh restaurant near v... to Anand Vihar,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh),Delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45:00,09h 20m,06:05:00,4.7,699,30
13254,UPSRTC,Anand Vihar to FARRUKHABAD BUS STATION,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi,Farrukhabad (Uttar Pradesh),UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00:00,06h 34m,22:34:00,3.7,501,52
13255,UPSRTC,Anand Vihar to FARRUKHABAD BUS STATION,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi,Farrukhabad (Uttar Pradesh),UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,16:01:00,08h 34m,00:35:00,3.3,512,52
13256,UPSRTC,Anand Vihar to FARRUKHABAD BUS STATION,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi,Farrukhabad (Uttar Pradesh),UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01:00,08h 09m,01:10:00,3.3,512,52
13257,UPSRTC,Anand Vihar to FARRUKHABAD BUS STATION,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi,Farrukhabad (Uttar Pradesh),UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05:00,04h 31m,21:36:00,3.3,512,52
13258,UPSRTC,Anand Vihar to FARRUKHABAD BUS STATION,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi,Farrukhabad (Uttar Pradesh),UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58:00,04h 22m,22:20:00,3.3,512,52
13259,UPSRTC,Anand Vihar to FARRUKHABAD BUS STATION,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi,Farrukhabad (Uttar Pradesh),UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05:00,05h 25m,23:30:00,3.3,512,52
