ID,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seats_Available
8809,"GHANDHI MAIDAN,BAKIPUR BUS STOP to Araria Bus Stand",https://www.redbus.in/bus-tickets/patna-to-araria,"Maa Satyabhama Rath","A/C Seater / Sleeper (2+1)",21:00:00,"08h 30m",05:30:00,3.4,600.00,27
8810,"Gandhi Maidan to Araria",https://www.redbus.in/bus-tickets/patna-to-araria,"Shatabdi Travels","A/C Seater / Sleeper (2+1)",22:00:00,"08h 00m",06:00:00,3.8,700.00,19
8811,"Ghandimaidan to bus stand",https://www.redbus.in/bus-tickets/patna-to-araria,"Shree Sai Krishna Luxury","A/C Seater / Sleeper (2+1)",20:15:00,"09h 15m",05:30:00,3.7,600.00,12
8812,"Patliputra ISBT to Araria Court",https://www.redbus.in/bus-tickets/patna-to-araria,"Sri Krishna Rath","A/C Seater / Sleeper (2+2)",20:30:00,"08h 50m",05:20:00,2,809.00,32
8813,"Delhi More to Gandhi Maidan",https://www.redbus.in/bus-tickets/darbhanga-to-patna,"Bihar state road transport corporation (BSRTC) - 150464","Non AC Seater (2+2)",17:40:00,"04h 00m",21:40:00,2,213.00,41
8814,"Darbhanga Delhi More Bus Stand to Pariwan Parisar Phulwari Shai...",https://www.redbus.in/bus-tickets/darbhanga-to-patna,"Sri Krishna Tours and Travels","A/C Seater Push Back (2+2)",13:30:00,"03h 45m",17:15:00,3.4,330.00,7
8815,"Darbhanga Delhi More Bus Stand_ to Gandhi Maidan",https://www.redbus.in/bus-tickets/darbhanga-to-patna,"Sri Krishna Tours and Travels","A/C Seater Push Back (2+2)",16:30:00,"03h 30m",20:00:00,3.2,330.00,14
8816,"Darbhanga Delhi More Bus Stand_ to Pariwan Parisar Phulwari Shai...",https://www.redbus.in/bus-tickets/darbhanga-to-patna,"Sri Krishna Tours and Travels","A/C Seater Push Back (2+2)",17:00:00,"03h 55m",20:55:00,3.7,330.00,8
8817,"Darbhanga Delhi More Bus Stand to Gandhi Maidan",https://www.redbus.in/bus-tickets/darbhanga-to-patna,"Sri Krishna Tours and Travels","A/C Seater Push Back (2+2)",12:20:00,"03h 40m",16:00:00,2.6,350.00,16
8818,"Mahanagar to Patliputra Bairiya ISBT",https://www.redbus.in/bus-tickets/darbhanga-to-patna,"Shiv Ganga Travels","A/C Seater (2+2)",14:06:00,"03h 34m",17:40:00,2.1,330.00,28
8819,"Gandhi Maidan to Bus Stand",https://www.redbus.in/bus-tickets/patna-to-saharsa,"Bihar state road transport corporation (BSRTC) - 152896","Non AC Seater (2+2)",21:59:00,"08h 01m",06:00:00,2.8,400.00,8
8820,"Patliputra Bus Terminal ISBT(... to Saharsa Bus Stand",https://www.redbus.in/bus-tickets/patna-to-saharsa,"Rukmanti (AT)","A/C Seater / Sleeper (2+1)",20:00:00,"09h 00m",05:00:00,1.5,523.00,28
8821,"Patliputra Bus Terminal to Bus Stand",https://www.redbus.in/bus-tickets/patna-to-saharsa,"Tiwari Motors","A/C Seater / Sleeper (2+1)",20:00:00,"09h 05m",05:05:00,2,449.00,28
8822,"Zero Mile to Bus Stand",https://www.redbus.in/bus-tickets/patna-to-saharsa,"Raj Rath","A/C Seater / Sleeper (2+2)",21:00:00,"09h 00m",06:00:00,2.3,425.00,24
8823,"Patliputra ISBT to SIMARHI BAZAR NH",https://www.redbus.in/bus-tickets/patna-to-saharsa,"Sri Krishna Rath","A/C Seater / Sleeper (2+2)",20:30:00,"07h 30m",04:00:00,1.8,809.00,32
8824,"Govt. Bus Stand to Agra Bypass Rd",https://www.redbus.in/bus-tickets/motihari-to-agra,"Bihar state road transport corporation (BSRTC) - 152154","Volvo AC Seater 2+2",15:30:00,"13h 30m",05:00:00,3.5,1025.00,4
8825,"Govt. Bus Stand to Agra Bypass Rd",https://www.redbus.in/bus-tickets/motihari-to-agra,"Bihar state road transport corporation (BSRTC) - 117799","Volvo A/C Sleeper (2+1)",17:20:00,"14h 40m",08:00:00,4,1400.00,20
8826,"Pipra Kothi Chowk , Mohhamadp... to Ranu Tour And Travels Agra",https://www.redbus.in/bus-tickets/motihari-to-agra,"Panwar Travels","A/C Sleeper (2+1)",15:40:00,"14h 35m",06:15:00,2.8,2313.00,24
8827,"PIPRA KHOTHI BYPASS to Agra Bypass Rd",https://www.redbus.in/bus-tickets/motihari-to-agra,"Baba Khatushyam Travels Pvt Ltd","A/C Seater / Sleeper (3+1)",17:35:00,"13h 55m",07:30:00,1.7,1199.00,58
8828,"Motihari bus stand to Kuberpur cut on epressway",https://www.redbus.in/bus-tickets/motihari-to-agra,"Travel Point World LLP","A/C Seater / Sleeper (2+2)",18:20:00,"12h 30m",06:50:00,1.5,2374.00,38
8829,"PIPRA KHOTI FLY OVER to Agara",https://www.redbus.in/bus-tickets/motihari-to-agra,"Shree Balajee Travels And Cargo","A/C Seater / Sleeper (2+1)",15:00:00,"15h 43m",06:43:00,1.2,1799.00,47
8830,"Gandhi Maidan to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Bihar state road transport corporation (BSRTC) - 142847","AC Seater (2+2)",21:25:00,"06h 35m",04:00:00,3.3,450.00,33
8831,"ADITYA VISION ,ZEROMILE PAHARI to Forbesganj NH 27",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Divya Rath","A/C Sleeper (2+1)",20:45:00,"07h 00m",03:45:00,4.7,618.00,17
8832,"GANDHI MAIDAN (MAA SHANTI OFF... to Forbesganj bus stand",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"MAA SHANTI TRAVELS","Non A/C Seater / Sleeper (2+1)",22:10:00,"06h 50m",05:00:00,4,650.00,39
8833,"GANDHI MAIDAN (MAA SHANTI OFFICE to Forbesganj bus stand",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"MAA SHANTI TRAVELS","A/C Seater / Sleeper (2+1)",21:25:00,"07h 00m",04:25:00,4,600.00,35
8834,"Patliputra ISBT (Patna (Bihar to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Raj Bus Services","Bharat Benz A/C Seater /Sleeper (2+1)",20:35:00,"07h 30m",04:05:00,3.4,463.00,19
8835,"Patliputra ISBT (Patna (Bihar to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Raj Bus Services","A/C Seater / Sleeper (2+1)",16:55:00,"09h 10m",02:05:00,3.4,450.00,16
8836,"Patliputra ISBT (Patna (Bihar to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Raj Bus Services","A/C Seater / Sleeper (2+1)",19:25:00,"08h 40m",04:05:00,3.4,463.00,18
8837,"Patliputra ISBT (Patna (Bihar to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Raj Bus Services","Bharat Benz A/C Seater /Sleeper (2+1)",18:25:00,"07h 50m",02:15:00,3.4,463.00,16
8838,"Rajendra Nagar to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Sri Krishna Tours and Travels","A/C Seater / Sleeper (2+2)",20:30:00,"07h 40m",04:10:00,3.3,600.00,48
8839,"Ghandi Maidan.P to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Shatabdi Travels","A/C Seater / Sleeper (2+1)",20:20:00,"07h 45m",04:05:00,3.8,550.00,17
8840,"GHANDHI MAIDAN,BAKIPUR BUS STOP to Forbesganj Bus Stand",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Maa Satyabhama Rath","A/C Seater / Sleeper (2+1)",21:00:00,"07h 45m",04:45:00,2.9,600.00,45
8841,"Gandhi Maidan to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Meera Travels (Yvts)","A/C Seater / Sleeper (2+1)",20:30:00,"08h 45m",05:15:00,1.8,600.00,51
8842,"Gandhi Maidan to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Shatabdi Travels","A/C Seater / Sleeper (2+1)",22:00:00,"07h 45m",05:45:00,3.5,700.00,19
8843,"Ghandimaidan to Highway",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Shree Sai Krishna Luxury","A/C Seater / Sleeper (2+1)",20:15:00,"08h 55m",05:10:00,3.1,600.00,31
8844,"Partiputra Bus Terminal ,ISBT (P to Bus Stand",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Sadhvi Rath","A/C Seater / Sleeper (2+1)",20:20:00,"06h 45m",03:05:00,3,495.00,34
8845,"Patliputra Bus Terminal to Bus Stand",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Aarush Krrish","A/C Seater / Sleeper (2+1)",21:00:00,"07h 00m",04:00:00,2.2,540.00,46
8846,"Patliputra ISBT to Forbesganj",https://www.redbus.in/bus-tickets/patna-to-forbesganj,"Sri Krishna Rath","A/C Seater / Sleeper (2+2)",20:30:00,"07h 30m",04:00:00,1.8,809.00,28
8847,"Ranchi Govt Bus Stand-Muz to Ramashish Chowk Golamber-Muz",https://www.redbus.in/bus-tickets/ranchi-to-hajipur,"Bihar state road transport corporation (BSRTC) - 153614","AC Seater (2+2)",20:55:00,"09h 35m",06:30:00,3.2,541.00,32
8848,"Ranchi Bus Stand to Hajipur",https://www.redbus.in/bus-tickets/ranchi-to-hajipur,"JGD Travels Pvt Ltd.","Bharat Benz A/C Sleeper (2+1)",20:35:00,"08h 25m",05:00:00,4,925.00,20
8849,"Ranchi to Ramashischowk",https://www.redbus.in/bus-tickets/ranchi-to-hajipur,"Pappu Travels (yvts)","A/C Seater/Sleeper (2+1)",16:45:00,"10h 45m",03:30:00,3,800.00,8
8850,"Ranchi to Hajipur",https://www.redbus.in/bus-tickets/ranchi-to-hajipur,"Jai Mata Di Tour and Travels","A/C Seater / Sleeper (2+2)",18:30:00,"09h 30m",04:00:00,2.5,900.00,4
8851,"Ranchi to Hajipur",https://www.redbus.in/bus-tickets/ranchi-to-hajipur,"Jai Mata Di Tour and Travels","A/C Seater / Sleeper (2+2)",19:15:00,"09h 45m",05:00:00,2.5,900.00,53
8852,"Khadgara Bus Stand to Ramashish Chowk Golamber",https://www.redbus.in/bus-tickets/ranchi-to-hajipur,"Tejas Maa Bhawani","A/C Seater / Sleeper (2+2)",18:15:00,"09h 40m",03:55:00,2,550.00,18
8853,"Khadgara Bus Stand to Ramashish Chowk Golamber",https://www.redbus.in/bus-tickets/ranchi-to-hajipur,"Tejas Maa Bhawani","A/C Sleeper (2+1)",18:30:00,"10h 30m",05:00:00,2,700.00,8
8854,"Alambagh to Banjari More-MUZ",https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,"Bihar state road transport corporation (BSRTC) - 152185","Volvo AC Seater 2+2",23:00:00,"08h 00m",07:00:00,3.7,700.00,30
8855,"Charbagh to By pass, gopalganj",https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,"Samay Shatabdi Travels Pvt Ltd","AC Sleeper (2+1)",21:00:00,"06h 45m",03:45:00,4.4,999.00,15
8856,"Transport Nagar to Bypass",https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,"MISHRA BANDHU BUS SERVICE","A/C Seater / Sleeper (2+1)",21:30:00,"07h 30m",05:00:00,3.9,799.00,24
8857,"Alambagh to By pass, gopalganj",https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,"Gorakhdham Express Bus Service","A/C Seater / Sleeper (2+2)",23:55:00,"07h 35m",07:30:00,1.6,899.00,27
8858,"Alambagh to Gopalganj",https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,"BSS COOL COOL TRAVELS","A/C Seater / Sleeper (2+2)",23:30:00,"09h 15m",08:45:00,4.1,3299.00,6
8859,"Charbagh to near bus stand",https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,"Maan Travels","NON AC Seater / Sleeper 2+1",23:55:00,"10h 35m",10:30:00,1.6,1150.00,41
8860,"BY PASS to by pass",https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,"Maa Laxmi Bihar Express","Non A/C Seater / Sleeper (2+1)",22:30:00,"09h 30m",08:00:00,1.3,1000.00,33
8861,"Charbagh to Gopalganj",https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,"Shree Balajee Travels And Cargo","A/C Seater / Sleeper (2+1)",23:30:00,"08h 00m",07:30:00,1.2,1799.00,47
8862,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 551","A/C Executive (2+3)",15:30:00,"10h 00m",01:30:00,3.5,612.00,40
8863,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 525","Ordinary 3+2 Non AC Seater",16:50:00,"10h 10m",03:00:00,4.2,512.00,26
8864,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 538","Ordinary 3+2 Non AC Seater",18:31:00,"10h 59m",05:30:00,4,507.00,34
8865,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 93","Himsuta AC Seater Volvo/Scania 2+2",19:35:00,"09h 10m",04:45:00,3.9,892.00,6
8866,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 301","Ordinary 3+2 Non AC Seater",19:43:00,"09h 47m",05:30:00,4.2,507.00,27
8867,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 556","Ordinary 3+2 Non AC Seater",20:10:00,"09h 35m",05:45:00,4.5,507.00,22
8868,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 591","A/C Executive (2+3)",21:00:00,"11h 15m",08:15:00,4,622.00,11
8869,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 8","Himsuta AC Seater Volvo/Scania 2+2",21:02:00,"09h 28m",06:30:00,4.4,892.00,12
8870,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 570","Ordinary 3+2 Non AC Seater",21:25:00,"09h 20m",06:45:00,3.6,507.00,37
8871,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 20","Himsuta AC Seater Volvo/Scania 2+2",21:36:00,"07h 54m",05:30:00,3.9,867.00,17
8872,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 518","Ordinary 3+2 Non AC Seater",21:58:00,"09h 17m",07:15:00,2.5,507.00,27
8873,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 9","Himsuta AC Seater Volvo/Scania 2+2",22:00:00,"09h 30m",07:30:00,4.6,892.00,28
8874,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 36","Himsuta AC Seater Volvo/Scania 2+2",22:30:00,"08h 00m",06:30:00,4.1,867.00,13
8875,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 579","Ordinary 3+2 Non AC Seater",22:30:00,"09h 45m",08:15:00,4,507.00,27
8876,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 22","Himsuta AC Seater Volvo/Scania 2+2",23:00:00,"08h 50m",07:50:00,4.4,892.00,24
8877,"ISBT Kashmiri Gate to Govt Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"HRTC - 564","Ordinary 3+2 Non AC Seater",23:40:00,"09h 25m",09:05:00,4.7,507.00,36
8878,"ISBT Kashmiri Gate to Shimla By-Pass Crossing",https://www.redbus.in/bus-tickets/delhi-to-shimla,"Bedi Travels","Volvo A/C Semi Sleeper (2+2 )",23:00:00,"09h 00m",08:00:00,4.7,539.00,21
8879,"Majnu Ka Tilla to Shimla",https://www.redbus.in/bus-tickets/delhi-to-shimla,"Ram Dalal Holidays","Mercedes Multi-Axle Semi Sleeper (2+2)",23:00:00,"08h 10m",07:10:00,4.6,810.00,40
8880,"ISBT Kashmiri Gate to Shimla By pass Mc Car Parking",https://www.redbus.in/bus-tickets/delhi-to-shimla,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",23:30:00,"08h 30m",08:00:00,4.4,649.00,39
8881,"ISBT Kashmiri Gate to Shimla By pass Mc Car Parking",https://www.redbus.in/bus-tickets/delhi-to-shimla,"Laxmi holidays","Volvo A/C Semi Sleeper (2+2)",23:25:00,"08h 20m",07:45:00,4.4,499.00,35
8882,"ISBT Kashmiri Gate to Shimla By pass Mc Car Parking",https://www.redbus.in/bus-tickets/delhi-to-shimla,"Laxmi holidays","Bharat Benz A/C Semi Sleeper (2+2)",22:50:00,"08h 50m",07:40:00,4.2,499.00,32
8883,"Mahipalpur to Shimla",https://www.redbus.in/bus-tickets/delhi-to-shimla,"Ram Dalal Holidays","Volvo A/C Semi Sleeper (2+2)",21:50:00,"09h 50m",07:40:00,4.1,500.00,16
8884,"Majnu Ka Tilla to Shimla New Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"City Land Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)",23:55:00,"07h 30m",07:25:00,3.6,500.00,35
8885,"Majnu Ka Tilla to Shimla New Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"City Land Travels","Volvo A/C Semi Sleeper (2+2)",22:30:00,"07h 30m",06:00:00,3.2,548.00,30
8886,"Majnu Ka Tilla to Shimla New Bus Stand",https://www.redbus.in/bus-tickets/delhi-to-shimla,"City Land Travels","Volvo A/C Semi Sleeper (2+2)",23:00:00,"08h 00m",07:00:00,3.3,619.00,25
8887,"Vasant Vihar Rao Tula Ram Marg to Shimla",https://www.redbus.in/bus-tickets/delhi-to-shimla,"RAO TRAVELS INDIA PVT LTD.","AC Seater (2+2)",21:00:00,"10h 30m",07:30:00,2,1500.00,33
8888,"ISBT Kashmiri Gate to Shimla (bypass MC car parking",https://www.redbus.in/bus-tickets/delhi-to-shimla,FlixBus,"A/C Seater (2+2)",23:55:00,"08h 40m",08:35:00,2.4,657.00,36
8889,"RK Ashram to Victory Tunnel Shimla",https://www.redbus.in/bus-tickets/delhi-to-shimla,"Heera Himachal Holidays","Volvo A/C Semi Sleeper (2+2)",21:30:00,"09h 00m",06:30:00,1.7,1399.00,22
8890,"Majnu Ka Tilla to Bypass Crossing",https://www.redbus.in/bus-tickets/delhi-to-shimla,"Zingbus Plus","Scania A/C Semi Sleeper (2+2)",22:10:00,"08h 20m",06:30:00,4.3,863.00,9
8891,"Majnu Ka Tilla to Shimla",https://www.redbus.in/bus-tickets/delhi-to-shimla,"PAL Travel Lines","Volvo A/C Semi Sleeper (2+2)",22:55:00,"08h 05m",07:00:00,2.9,1799.00,31
8892,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 24","Himsuta AC Seater Volvo/Scania 2+2",13:45:00,"08h 00m",21:45:00,4.6,867.00,32
8893,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 103","Ordinary 3+2 Non AC Seater",17:18:00,"08h 57m",02:15:00,4.2,507.00,35
8894,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 104","A/C Executive (2+3)",18:20:00,"10h 10m",04:30:00,2.7,622.00,44
8895,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 188","Ordinary 3+2 Non AC Seater",19:25:00,"09h 32m",04:57:00,4.2,507.00,27
8896,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 1711","Ordinary 3+2 Non AC Seater",20:00:00,"09h 30m",05:30:00,4.2,507.00,37
8897,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 74","Himsuta AC Seater Volvo/Scania 2+2",20:00:00,"09h 00m",05:00:00,4.6,892.00,12
8898,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 3","Himsuta AC Seater Volvo/Scania 2+2",21:00:00,"09h 00m",06:00:00,4.4,892.00,19
8899,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 108","A/C Executive (2+3)",21:20:00,"09h 32m",06:52:00,3.3,622.00,44
8900,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 1712","Ordinary 3+2 Non AC Seater",21:30:00,"08h 30m",06:00:00,4.2,507.00,25
8901,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 19","Himsuta AC Seater Volvo/Scania 2+2",21:30:00,"08h 30m",06:00:00,4.3,892.00,31
8902,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 130","Ordinary 3+2 Non AC Seater",21:45:00,"08h 30m",06:15:00,4.5,507.00,36
8903,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 35","Himsuta AC Seater Volvo/Scania 2+2",22:00:00,"08h 15m",06:15:00,4.6,892.00,27
8904,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 92","Himsuta AC Seater Volvo/Scania 2+2",22:30:00,"08h 30m",07:00:00,4.6,892.00,25
8905,"Govt Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"HRTC - 136","Ordinary 3+2 Non AC Seater",22:30:00,"08h 00m",06:30:00,2.3,507.00,27
8906,"NEW BUS STAND ISBT to DELHI",https://www.redbus.in/bus-tickets/shimla-to-delhi,"RSRTC - 192348","Super Luxury Volvo AC Seater Pushback 2+2",16:30:00,"09h 30m",02:00:00,3.1,1103.00,34
8907,"Shimla By-Pass Crossing to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"Bedi Travels","Volvo A/C Semi Sleeper (2+2 )",21:30:00,"08h 00m",05:30:00,4.7,495.00,29
8908,"Shimla to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"Ram Dalal Holidays","Mercedes Multi-Axle Semi Sleeper (2+2)",21:00:00,"08h 40m",05:40:00,4.4,500.00,29
8909,"Shimla By pass Mc Car Parking to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",20:30:00,"08h 00m",04:30:00,4.2,499.00,40
8910,"Bypass Crossing to Majnu Ka Tilla",https://www.redbus.in/bus-tickets/shimla-to-delhi,"Zingbus Plus","Volvo A/C Semi Sleeper (2+2)",20:30:00,"08h 20m",04:50:00,4.4,494.00,28
8911,"Shimla New Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"City Land Travels","Volvo A/C Semi Sleeper (2+2)",22:30:00,"07h 00m",05:30:00,3.9,500.00,29
8912,"Shimla New Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"City Land Travels","Volvo A/C Semi Sleeper (2+2)",22:00:00,"07h 00m",05:00:00,3.8,495.00,35
8913,"Shimla New Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"City Land Travels","Volvo A/C Semi Sleeper (2+2)",21:00:00,"07h 25m",04:25:00,3.7,500.00,34
8914,"Shimla New Bus Stand to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,"City Land Travels","Volvo A/C Semi Sleeper (2+2)",23:00:00,"08h 00m",07:00:00,3.3,540.00,28
8915,"Shimla (bypass MC car parking to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/shimla-to-delhi,FlixBus,"A/C Seater (2+2)",20:00:00,"09h 00m",05:00:00,4.3,582.00,34
8916,"MANALI to Sec 43",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 725","Ordinary 3+2 Non AC Seater",13:35:00,"08h 55m",22:30:00,3.9,562.00,37
8917,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 724","Ordinary 3+2 Non AC Seater",14:20:00,"09h 35m",23:55:00,3.9,567.00,35
8918,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 707","A/C Executive (2+3)",14:58:00,"10h 22m",01:20:00,1.8,580.00,41
8919,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 776","Ordinary 3+2 Non AC Seater",15:24:00,"08h 06m",23:30:00,1.7,565.00,37
8920,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 801","Ordinary 3+2 Non AC Seater",15:45:00,"08h 30m",00:15:00,3.9,549.00,37
8921,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 11","Himsuta AC Seater Volvo/Scania 2+2",16:00:00,"08h 01m",00:01:00,3.9,920.00,25
8922,"MANALI to Sec 43",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 754","Ordinary 3+2 Non AC Seater",16:15:00,"10h 45m",03:00:00,3.9,544.00,37
8923,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 49","Himsuta AC Seater Volvo/Scania 2+2",16:30:00,"09h 30m",02:00:00,3.6,938.00,30
8924,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 788","Ordinary 3+2 Non AC Seater",16:40:00,"10h 50m",03:30:00,3.9,545.00,33
8925,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 736","Himsuta AC Seater Volvo/Scania 2+2",17:00:00,"08h 00m",01:00:00,5,920.00,14
8926,"MANALI to CHANDIGARH",https://www.redbus.in/bus-tickets/manali-to-chandigarh,"HRTC - 705","Himsuta AC Seater Volvo/Scania 2+2",18:00:00,"08h 00m",02:00:00,3.9,920.00,28
